codigo_sigtap,nome,grupo,subgrupo,forma_organizacao,competencia
0211050040,ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050059,ELETROENCEFALOGRAMA QUANTITATIVO C/ MAPEAMENTO (EEG),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050067,ELETROMIOGRAMA (EMG),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050075,ELETROMIOGRAMA C/ ESTUDO DE FIBRA UNICA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050083,ELETRONEUROMIOGRAMA (ENMG),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050091,EXPLORACAO DIAGNOSTICA PELO VIDEO-ELETROENCEFALOGRAMA COM OU SEM USO DE ELETRODO DE PROFUNDIDADE,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050105,POLISSONOGRAFIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050113,POTENCIAL EVOCADO AUDITIVO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050121,POTENCIAL EVOCADO VISUAL / OCCIPTO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050130,POTENCIAL SOMATO-SENSITIVO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050148,TESTE DE WADA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211050156,VIDEO-ELETROENCEFALOGRAMA C/ REGISTRO PROLONGADO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em neurologia,202606
0211060011,BIOMETRIA ULTRASSÔNICA (MONOCULAR),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060020,BIOMICROSCOPIA DE FUNDO DE OLHO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060038,CAMPIMETRIA COMPUTADORIZADA OU MANUAL COM GRÁFICO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060054,CERATOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060062,CURVA DIARIA DE PRESSAO OCULAR CDPO (MINIMO 3 MEDIDAS),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060070,ELETRO-OCULOGRAFIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060089,ELETRORETINOGRAFIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060097,ESTESIOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060100,FUNDOSCOPIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060119,GONIOSCOPIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060127,MAPEAMENTO DE RETINA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060135,MEDIDA DE OFUSCAMENTO E CONTRASTE,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060143,MICROSCOPIA ESPECULAR DE CORNEA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060151,POTENCIAL DE ACUIDADE VISUAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060160,POTENCIAL VISUAL EVOCADO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060178,RETINOGRAFIA COLORIDA BINOCULAR,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060186,RETINOGRAFIA FLUORESCENTE BINOCULAR,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060208,TESTE DE PROVOCACAO DE GLAUCOMA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060216,TESTE DE SCHIRMER,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060224,TESTE DE VISÃO DE CORES,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060232,TESTE ORTÓPTICO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060240,TESTE P/ ADAPTACAO DE LENTE DE CONTATO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060259,TONOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060267,TOPOGRAFIA COMPUTADORIZADA DE CÓRNEA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060275,TRIAGEM OFTALMOLÓGICA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211060283,TOMOGRAFIA DE COERÊNCIA ÓPTICA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em oftalmologia,202606
0211070017,ANALISE ACUSTICA DA VOZ POR MEIO DE LABORATORIO DE VOZ,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070025,AUDIOMETRIA DE REFORCO VISUAL (VIA AEREA / OSSEA),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070033,AUDIOMETRIA EM CAMPO LIVRE,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070041,AUDIOMETRIA TONAL LIMIAR (VIA AEREA / OSSEA),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070050,AVALIACAO AUDITIVA COMPORTAMENTAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070068,AVALIACAO DE LINGUAGEM ESCRITA / LEITURA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070076,AVALIACAO DE LINGUAGEM ORAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070084,AVALIACAO MIOFUNCIONAL DE SISTEMA ESTOMATOGNATICO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070092,AVALIACAO P/ DIAGNOSTICO DE DEFICIENCIA AUDITIVA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070106,AVALIACAO P/ DIAGNOSTICO DIFERENCIAL DE DEFICIENCIA AUDITIVA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070114,AVALIACAO VOCAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070122,ELETROCOCLEOGRAFIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070130,ELETROGUSTOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070149,EMISSÕES OTOACÚSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070157,ESTUDO DE EMISSOES OTOACUSTICAS EVOCADAS TRANSITORIAS E PRODUTOS DE DISTORCAO (EOA),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070165,ESTUDO TOPODIAGNOSTICO DA PARALISIA FACIAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070173,EXAME DE ORGANIZACAO PERCEPTIVA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070181,EXAME NEUROPSICOMOTOR EVOLUTIVO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070190,GUSTOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070203,IMITANCIOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070211,LOGOAUDIOMETRIA (LDV-IRF-LRF),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070220,OLFATOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070238,PESQUISA DE FISTULA PERILINFATICA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070246,PESQUISA DE GANHO DE INSERCAO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070254,PESQUISA DE PARES CRANIANOS,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070262,POTENCIAL EVOCADO AUDITIVO DE CURTA MEDIA E LONGA LATENCIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070270,POTENCIAL EVOCADO AUDITIVO PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070289,PROVA DE FUNCAO TUBARIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070297,REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MAIOR DE 3 ANOS,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070300,REAVALIACAO DIAGNOSTICA DE DEFICIENCIA AUDITIVA EM PACIENTE MENOR DE 3 ANOS,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070319,SELECAO E VERIFICACAO DE BENEFICIO DO AASI,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070327,TESTES ACUMETRICOS (DIAPASAO),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070335,TESTES AUDITIVOS SUPRALIMINARES,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070343,TESTES DE PROCESSAMENTO AUDITIVO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070351,TESTES VESTIBULARES / OTONEUROLOGICOS,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070360,TRIAGEM AUDITIVA DE ESCOLARES,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070378,AVALIAÇÃO E SELEÇÃO PRÉ-CIRÚRGICA PARA IMPLANTE COCLEAR,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070386,MAPEAMENTO E BALANCEAMENTO DOS ELETRODOS,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070394,POTENCIAL EVOCADO ELETRICAMENTE NO SISTEMA AUDITIVO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070408,REFLEXO ESTAPEDIANO ELICIADO ELETRICAMENTE,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070416,AVALIAÇÃO E SELEÇÃO PRÉ-CIRÚRGICA PARA PRÓTESE AUDITIVA ANCORADA NO OSSO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070424,EMISSÕES OTOACÚSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA/RETESTE),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211070432,POTENCIAL EVOCADO AUDITIVO P/ TRIAGEM AUDITIVA (TESTE DA ORELHINHA/RETESTE),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em otorrinolaringologia/fonoaudiologia,202606
0211080012,ESPIROGRAFIA C/ DETERMINAÇÃO DO VOLUME RESIDUAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211080020,GASOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211080039,GASOMETRIA (APOS EXERCICIO CICLO-ERGOMETRICO),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211080047,GASOMETRIA (APOS OXIGENIO A 100 DURANTE A DIFUSAO ALVEOLO-CAPILAR),Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211080055,ESPIROMETRIA OU PROVA DE FUNCAO PULMONAR COMPLETA COM BRONCODILATADOR,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211080063,PROVA DE FUNÇÃO PULMONAR SIMPLES,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211080071,PROVA FARMACODINAMICA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211080080,TESTE DA CAMINHADA DE 6 MINUTOS,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em pneumologia,202606
0211090018,AVALIACAO URODINAMICA COMPLETA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em urologia,202606
0211090026,CATETERISMO DE URETRA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em urologia,202606
0211090034,CISTOMETRIA C/ CISTOMETRO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em urologia,202606
0211090042,CISTOMETRIA SIMPLES,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em urologia,202606
0211090050,DETERMINACAO DE PRESSAO INTRA-ABDOMINAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em urologia,202606
0211090069,PERFIL DE PRESSAO URETRAL,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em urologia,202606
0211090077,UROFLUXOMETRIA,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em urologia,202606
0211100013,APLICAÇÃO DE TESTE P/ PSICODIAGNÓSTICO,Procedimentos com finalidade diagnóstica,Métodos diagnósticos em especialidades,Diagnóstico em psicologia-psiquiatria,202606
0212010018,EXAMES IMUNOHEMATOLOGICOS EM DOADOR DE SANGUE,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Exames do doador/receptor,202606
0212010026,EXAMES PRE-TRANSFUSIONAIS I,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Exames do doador/receptor,202606
0212010034,EXAMES PRE-TRANSFUSIONAIS II,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Exames do doador/receptor,202606
0212010042,"FENOTIPAGEM K, FYA, FYB, JKA, JKB EM GEL",Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Exames do doador/receptor,202606
0212010050,SOROLOGIA DE DOADOR DE SANGUE,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Exames do doador/receptor,202606
0212010069,TESTE DO ÁCIDO NUCLEICO (NAT) EM AMOSTRAS DE SANGUE DO DOADOR DE SANGUE.,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Exames do doador/receptor,202606
0212020013,DELEUCOCITACAO DE CONCENTRADO DE HEMACIAS,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Procedimentos especiais em hemoterápica,202606
0212020021,DELEUCOCITACAO DE CONCENTRADO DE PLAQUETAS,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Procedimentos especiais em hemoterápica,202606
0212020030,IRRADIACAO DE SANGUE E COMPONENTES DESTINADOS A TRANSFUSAO,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Procedimentos especiais em hemoterápica,202606
0212020048,PREPARO DE COMPONENTES ALIQUOTADOS,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Procedimentos especiais em hemoterápica,202606
0212020056,PREPARO DE COMPONENTES LAVADOS,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Procedimentos especiais em hemoterápica,202606
0212020064,PROCESSAMENTO DE SANGUE,Procedimentos com finalidade diagnóstica,Diagnóstico e procedimentos especiais em hemoterapia,Procedimentos especiais em hemoterápica,202606
0213010020,ENSAIO IMUNOENZIMÁTICO -TESTE DE ELISA PARA IDENTIFICAÇÃO DE LEPTOSPIRAS (LEPTOSPIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010038,ENSAIO IMUNOENZIMATICO-ELISA P/ IDENTIFICAÇÃO DO VÍRUS DA FEBRE DO NILO OCIDENTAL,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010054,EXAME PARASITOLOGICO DIRETO P/ LEISHMANIAS (LEISHMANIOSE TEGUMENTAR AMERICANA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010062,EXAME PARASITOLOGICO DIRETO P/ LEISHMANIA CHAGAS1 (LEISHMANIOSE VISCERAL CANINA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010070,EXAME PARASITOLOGICO DIRETO P/ LEISHMANIA CHAGASI (LEISHMANIOSE VISCERAL HUMANA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010089,FAGOTIPAGEM P/ IDENTIFICAÇÃO DA SALMONELA TYPHI (FEBRE TIFOIDE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010097,HISTOPATOLOGIA P/ IDENTIFICACAO DA HEPATITE A,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010100,HISTOPATOLOGIA P/ IDENTIFICACAO DA HEPATITE D,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010119,HISTOPATOLOGIA P/ IDENTIFICAÇÃO DE DENGUE,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010127,HISTOPATOLOGIA PARA IDENTIFICAÇÃO DE FEBRE AMARELA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010135,HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE B,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010143,HISTOPATOLOGIA P/ IDENTIFICACAO DE HEPATITE C,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010160,HISTOQUIMICA P/ IDENTIFICACAO DO VIRUS DA HEPATITE A,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010178,HISTOQUIMICA P/ IDENTIFICACAO DE HEPATITE C,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010186,IDENTIFICAÇÃO DE VÍRUS DA RAIVA POR RT-PCR,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010194,IDENTIFICAÇÃO DO HANTAVÍRUS POR RT-PCR (HANTAVIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010208,IDENTIFICACAO DO VIRUS DA HEPATITE B POR PCR (QUANTITATIVO),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010216,IMUNOCROMATOGRAFIA PARA IDENTIFICAÇÃO DE PLASMODIOS (MALARIA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010224,IMUNOFLUORESCENCIA DIRETA P/ IDENTIFICACAO DO VIRUS DA INFLUENZA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010232,IMUNOFLUORESCENCIA DIRETA PARA IDENTIFICAÇÃO DO VÍRUS DA RAIVA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010240,IMUNOFLUORESCENCIA INDIRETA P/ (IDENTIFICACAO DE LEPTOSPIRAS (LEPTOSPIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010259,IMUNOFLUORESCENCIA INDIRETA P/ IDENTIFICAÇÃO DA RICKETTSIA RICKTTSII (FEBRE MACULOSA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010267,IMUNOFLUORESCENCIA INDIRETA P/ IDENTIFICAÇÃO DE PLASMODIOS (MALARIA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010275,IMUNOFLUORESCENCIA INDIRETA P/ IDENTIFICACAO DO SHISTOSSOMA MANSONI,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010291,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DA RICKETTISIA RICKETTSII (FEBRE MACULOSA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010305,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DE LEPTOSPIRAS (LEPTOSPIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010321,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DO HANTAVÍRUS (HANTAVIROSE),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010330,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DO VÍRUS DA DENGUE,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010348,IMUNOHISTOQUIMICA P/ IDENTIFICAÇÃO DO VIRUS DA FEBRE AMARELA,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010356,IMUNOHISTOQUIMICA P/ IDENTIFICACAO DO VIRUS DA HEPATITE B,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010364,IMUNOHISTOQUIMICA P/ IDENTIFICACAO DO VIRUS DA HEPATITE D,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010372,ISOLAMENTO DA RICKETTSIA RICKTTSII (FEBRE MACULOSA),Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
0213010380,ISOLAMENTO DO VÍRUS DA DENGUE,Procedimentos com finalidade diagnóstica,Diagnóstico em vigilância epidemiológica e ambiental,Exames relacionados a doenças e agravos de notificação compulsória,202606
